ID_USER,DATE,LAT,LONG,ID_VENUE,SUBCATEGORIA_VENUE,CATEGORIA_MAE,PAIS,CIDADE,BAIRRO,GENERO,OFFSET_HORARIO,CIDADE__PELO_METODO2,PAIS_PELO_METODO2,geometry,index_right,Bairro
 12719602,2014-04-30T10:39:51Z,-25.4249560368,-49.2807542446,4f25f9fce4b0a93fc07d1642,Building,Work,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.2807542446 -25.4249560368),6,SÃO FRANCISCO
 12719602,2014-04-30T10:40:23Z,-25.4246410079,-49.2816800089,5114cc8be4b0ce6dc192fd1b,Building,Work,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.2816800089 -25.4246410079),6,SÃO FRANCISCO
 58267733,2014-04-30T10:40:35Z,-25.4459485417,-49.3589544296,4bb4171987aa9521cdeaacd1,University,Education,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.3589544296 -25.4459485417),66,CIDADE INDUSTRIAL DE CURITIBA
 12719602,2014-04-30T10:40:38Z,-25.422774937,-49.2819938064,4bf40197cad2c928d0619b99,Pizza-Place,Food,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.2819938064 -25.422774937),6,SÃO FRANCISCO
 58267733,2014-04-30T10:40:55Z,-25.4445922081,-49.3621730804,4ce7a364678aa093409ee3ea,College-Engineering-Building,Education,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.3621730804 -25.4445922081),66,CIDADE INDUSTRIAL DE CURITIBA
 62144241,2014-04-30T10:41:18Z,-25.4509900162,-49.251512096,4b7486dff964a520f4e12de3,University,Education,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.251512096 -25.4509900162),18,PRADO VELHO
 62144241,2014-04-30T10:41:24Z,-25.4506781983,-49.2504696492,4f5146bfe4b002a74108aa09,College-Academic-Building,Education,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.2504696492 -25.4506781983),18,PRADO VELHO
 14266264,2014-04-30T10:41:33Z,-25.4490041292,-49.2499550624,4d40218fc5eaa1cdbd8b9e50,Trade-School,Education,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.2499550624 -25.4490041292),18,PRADO VELHO
 41160942,2014-04-30T10:42:05Z,-25.4660356769,-49.2959743059,51238593e4b0ba15818d481a,Athletics-&-Sports,GreatOutdoors,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.2959743059 -25.4660356769),20,PORTÃO
 65993375,2014-04-30T10:42:53Z,-25.4506781983,-49.2504696492,4f5146bfe4b002a74108aa09,College-Academic-Building,Education,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.2504696492 -25.4506781983),18,PRADO VELHO
 22480666,2014-04-30T10:43:03Z,-25.4451149802,-49.2384572242,4d91e1059d0f721eade71f73,University,Education,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.2384572242 -25.4451149802),31,JARDIM BOTÂNICO
 69407023,2014-04-30T10:43:44Z,-25.4490041292,-49.2499550624,4d40218fc5eaa1cdbd8b9e50,Trade-School,Education,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.2499550624 -25.4490041292),18,PRADO VELHO
 32003276,2014-04-30T10:45:06Z,-25.4459485417,-49.3589544296,4bb4171987aa9521cdeaacd1,University,Education,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.3589544296 -25.4459485417),66,CIDADE INDUSTRIAL DE CURITIBA
 35646455,2014-04-30T10:47:40Z,-25.4514124738,-49.2504644394,4e4288e9483b5377bc1bf27e,College-Academic-Building,Education,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.2504644394 -25.4514124738),18,PRADO VELHO
 33355379,2014-04-30T10:48:14Z,-25.4536462301,-49.2478423357,4e90e6326c25abdcf4e5933d,High-School,Work,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.2478423357 -25.4536462301),18,PRADO VELHO
 68006282,2014-04-30T10:48:22Z,-25.4172885206,-49.2959941134,4e2de02c18a8ea95b095fce2,College-Science-Building,Education,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.2959941134 -25.4172885206),68,MERCÊS
 35646455,2014-04-30T10:48:37Z,-25.4509900162,-49.251512096,4b7486dff964a520f4e12de3,University,Education,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.251512096 -25.4509900162),18,PRADO VELHO
 78617464,2014-04-30T10:49:08Z,-25.4316099303,-49.2692403646,4f722445e4b0ceb94db83e50,Tech-Startup,Work,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.2692403646 -25.4316099303),49,CENTRO
 44103135,2014-04-30T10:49:52Z,-25.4491550154,-49.2512464862,4fb56ffde4b01e24f1eef47c,College-Academic-Building,Education,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.2512464862 -25.4491550154),18,PRADO VELHO
 48858791,2014-04-30T10:51:34Z,-25.4389937872,-49.285744636,4eb2b6309911d335b0956487,Building,Work,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.285744636 -25.4389937872),51,BATEL
 49608305,2014-04-30T10:53:15Z,-25.4459485417,-49.3589544296,4bb4171987aa9521cdeaacd1,University,Education,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.3589544296 -25.4459485417),66,CIDADE INDUSTRIAL DE CURITIBA
 1022870,2014-04-30T10:53:45Z,-25.3959556428,-49.2404508759,503c5a52e4b0c00e8f83c0bc,Nightclub,Nightlife,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.2404508759 -25.3959556428),40,BACACHERI
 16535702,2014-04-30T10:54:25Z,-25.4377157436,-49.276581064,4bad16d2f964a520702c3be3,Hotel,Travel,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.276581064 -25.4377157436),49,CENTRO
 49608305,2014-04-30T10:54:25Z,-25.4456542233,-49.3585800739,501147aae4b001b337e83918,College-Auditorium,Education,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.3585800739 -25.4456542233),66,CIDADE INDUSTRIAL DE CURITIBA
 13728569,2014-04-30T10:54:34Z,-25.4119815737,-49.2588422269,4d90ca846174a0935806fbe3,Martial-Arts-Dojo,Shop,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.2588422269 -25.4119815737),13,JUVEVÊ
 16535702,2014-04-30T10:54:40Z,-25.4385920703,-49.264988829,4d49fef7183f224b1d0ae4a8,Hotel,Travel,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.264988829 -25.4385920703),26,REBOUÇAS
 16535702,2014-04-30T10:54:50Z,-25.4377157436,-49.276581064,4bad16d2f964a520702c3be3,Hotel,Travel,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.276581064 -25.4377157436),49,CENTRO
 48901887,2014-04-30T10:55:35Z,-25.447172,-49.245324,52fc901c498e5ba0aaac9872,High-School,Work,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.245324 -25.447172),31,JARDIM BOTÂNICO
 4552768,2014-04-30T10:55:47Z,-25.4622052386,-49.3152848955,4e498af58877bebe84831f31,Neighborhood,GreatOutdoors,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.3152848955 -25.4622052386),48,SANTA QUITÉRIA
 74685860,2014-04-30T10:56:41Z,-25.4284371217,-49.2679534873,51379331e4b0759251b05cf2,Building,Work,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.2679534873 -25.4284371217),49,CENTRO
 80925363,2014-04-30T10:57:24Z,-25.4274149518,-49.3265205929,50a093bee4b04eb23e4bebc1,Deli-/-Bodega,Food,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.3265205929 -25.4274149518),69,SANTO INÁCIO
 47467010,2014-04-30T10:57:35Z,-25.4270747562,-49.3101596832,4b64a4e8f964a5200fc52ae3,Park,GreatOutdoors,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.3101596832 -25.4270747562),69,SANTO INÁCIO
 38379147,2014-04-30T10:57:53Z,-25.4464078091,-49.2712647798,4f0ebc65e4b045a5c46c0204,Bus-Line,Travel,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.2712647798 -25.4464078091),26,REBOUÇAS
 35872953,2014-04-30T10:58:04Z,-25.4490041292,-49.2499550624,4d40218fc5eaa1cdbd8b9e50,Trade-School,Education,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.2499550624 -25.4490041292),18,PRADO VELHO
 80925363,2014-04-30T10:58:10Z,-25.429629463,-49.3235876079,4d70229ddc0fba7aab4fbb3e,Spiritual-Center,Work,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.3235876079 -25.429629463),69,SANTO INÁCIO
 80925363,2014-04-30T10:58:45Z,-25.4296909091,-49.3221330643,4cde7af141ed224bae20d93c,Sporting-Goods-Shop,Shop,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.3221330643 -25.4296909091),69,SANTO INÁCIO
 1112115,2014-04-30T10:58:56Z,-25.4353852323,-49.3163306416,4b8c641bf964a52069ce32e3,Mall,Shop,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.3163306416 -25.4353852323),29,MOSSUNGUÊ
 20535556,2014-04-30T10:59:10Z,-25.4306738678,-49.2697749221,4bd9e8c5ffafd13af8f19a85,Neighborhood,GreatOutdoors,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.2697749221 -25.4306738678),49,CENTRO
 71877628,2014-04-30T10:59:33Z,-25.4490041292,-49.2499550624,4d40218fc5eaa1cdbd8b9e50,Trade-School,Education,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.2499550624 -25.4490041292),18,PRADO VELHO
 10767760,2014-04-30T10:59:44Z,-25.3760694524,-49.2204828472,5360d79d498e3629189cee59,Bus-Line,Travel,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.2204828472 -25.3760694524),65,SANTA CÂNDIDA
 49937073,2014-04-30T10:59:55Z,-25.3968492286,-49.3013083935,5214a6922fc69af3781a316c,Office,Work,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.3013083935 -25.3968492286),28,PILARZINHO
 19484430,2014-04-30T11:00:12Z,-25.417323,-49.287486,53333bef498ee3cd0121e53a,Radio-Station,Work,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.287486 -25.417323),68,MERCÊS
 17505927,2014-04-30T11:00:40Z,-25.4862336989,-49.248520181,51f168a1498ebbf24da6ae4a,Office,Work,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.248520181 -25.4862336989),35,BOQUEIRÃO
 17766183,2014-04-30T11:00:41Z,-25.4548805857,-49.3639111519,4baa16c5f964a520d5493ae3,Office,Work,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.3639111519 -25.4548805857),66,CIDADE INDUSTRIAL DE CURITIBA
 43898824,2014-04-30T11:01:13Z,-25.4070433613,-49.2610295899,4cc853553477b60ca12d7b6a,High-School,Work,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.2610295899 -25.4070433613),24,AHÚ
 62687480,2014-04-30T11:01:24Z,-25.4459485417,-49.3589544296,4bb4171987aa9521cdeaacd1,University,Education,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.3589544296 -25.4459485417),66,CIDADE INDUSTRIAL DE CURITIBA
 36097691,2014-04-30T11:01:28Z,-25.4610221923,-49.2413449287,4d80311ae6d7721ec13014c7,General-College-&-University,Education,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.2413449287 -25.4610221923),17,GUABIROTUBA
 71525823,2014-04-30T11:01:47Z,-25.4383528768,-49.2736816406,4bd786a2f645c9b6a43aa6e0,University,Education,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.2736816406 -25.4383528768),49,CENTRO
 2029905,2014-04-30T11:03:34Z,-25.417554387,-49.2865991592,4bf3cf4998ac0f47523463a8,Office,Work,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.2865991592 -25.417554387),68,MERCÊS
 37926937,2014-04-30T11:03:35Z,-25.4471236466,-49.2984948657,4ca8b69af47ea143d1d57721,High-School,Work,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.2984948657 -25.4471236466),16,SEMINÁRIO
 48858791,2014-04-30T11:03:36Z,-25.4321313534,-49.2744475615,4bfc3661da7120a18ab849fd,Coffee-Shop,Food,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.2744475615 -25.4321313534),49,CENTRO
 2029905,2014-04-30T11:03:47Z,-25.4174460499,-49.2868883281,4e0e74b3b0fb59de67d73237,Office,Work,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.2868883281 -25.4174460499),68,MERCÊS
 55978072,2014-04-30T11:04:13Z,-25.4610221923,-49.2413449287,4d80311ae6d7721ec13014c7,General-College-&-University,Education,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.2413449287 -25.4610221923),17,GUABIROTUBA
 80925363,2014-04-30T11:04:19Z,-25.435293,-49.311876,512409e9e4b08956f547bf71,Pizza-Place,Food,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.311876 -25.435293),22,CAMPINA DO SIQUEIRA
 80925363,2014-04-30T11:04:42Z,-25.435485,-49.311478,5321e28d498ea567d83491e6,Office,Work,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.311478 -25.435485),22,CAMPINA DO SIQUEIRA
 16097085,2014-04-30T11:04:56Z,-25.426411,-49.290682,51b66663498e32c4f16fcef4,Office,Work,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.290682 -25.426411),68,MERCÊS
 80925363,2014-04-30T11:05:02Z,-25.4354629517,-49.3114318848,5342d814498e1d3217769611,Office,Work,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.3114318848 -25.4354629517),22,CAMPINA DO SIQUEIRA
 14044879,2014-04-30T11:05:18Z,-25.4366476617,-49.2574167252,4ba6720af964a520415339e3,Bus-Station,Travel,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.2574167252 -25.4366476617),31,JARDIM BOTÂNICO
 25345076,2014-04-30T11:05:24Z,-25.4509900162,-49.251512096,4b7486dff964a520f4e12de3,University,Education,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.251512096 -25.4509900162),18,PRADO VELHO
 80925363,2014-04-30T11:05:34Z,-25.434805,-49.310172,51600fbae4b0dcf886cbeb5b,Car-Dealership,Shop,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.310172 -25.434805),22,CAMPINA DO SIQUEIRA
 80925363,2014-04-30T11:07:15Z,-25.4352863789,-49.3089365959,4f146f9c1081cbea0544acd5,Plaza,GreatOutdoors,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.3089365959 -25.4352863789),22,CAMPINA DO SIQUEIRA
 45087459,2014-04-30T11:07:26Z,-25.4179226188,-49.268258214,4cbf3fa2c44f9c74a0dcbbdf,Building,Work,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.268258214 -25.4179226188),12,CENTRO CÍVICO
 83171089,2014-04-30T11:07:32Z,-25.4459485417,-49.3589544296,4bb4171987aa9521cdeaacd1,University,Education,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.3589544296 -25.4459485417),66,CIDADE INDUSTRIAL DE CURITIBA
 83004497,2014-04-30T11:07:39Z,-25.3809630128,-49.2275691032,524091238bbd3c3e8c3381f6,High-School,Work,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.2275691032 -25.3809630128),34,TINGUI
 23984654,2014-04-30T11:07:47Z,-25.4459485417,-49.3589544296,4bb4171987aa9521cdeaacd1,University,Education,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.3589544296 -25.4459485417),66,CIDADE INDUSTRIAL DE CURITIBA
 23984654,2014-04-30T11:08:04Z,-25.4462391827,-49.359254837,4d834dd6e83fa1435d5c49a1,College-Academic-Building,Education,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.359254837 -25.4462391827),66,CIDADE INDUSTRIAL DE CURITIBA
 80925363,2014-04-30T11:08:08Z,-25.4394898308,-49.3100888757,4cb62d4364998cfaf05a13a2,Gas-Station-/-Garage,Shop,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.3100888757 -25.4394898308),22,CAMPINA DO SIQUEIRA
 23984654,2014-04-30T11:08:30Z,-25.4463538893,-49.3593137492,514c5880e4b046ee8d11e883,College-Academic-Building,Education,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.3593137492 -25.4463538893),66,CIDADE INDUSTRIAL DE CURITIBA
 80925363,2014-04-30T11:08:34Z,-25.4345436062,-49.3098164566,4ca2746bf832a1cd332c95e5,Gas-Station-/-Garage,Shop,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.3098164566 -25.4345436062),22,CAMPINA DO SIQUEIRA
 14587327,2014-04-30T11:09:35Z,-25.4320167126,-49.3009214417,4dbc2ae94b222080d38a0140,Building,Work,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.3009214417 -25.4320167126),41,BIGORRILHO
 16751156,2014-04-30T11:10:58Z,-25.438576,-49.301662,4bfa63da4a67c928692028cf,Car-Dealership,Shop,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.301662 -25.438576),41,BIGORRILHO
 45153031,2014-04-30T11:11:27Z,-25.478983953,-49.2961773332,4eb289acb63435b07e223ed5,Automotive-Shop,Shop,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.2961773332 -25.478983953),20,PORTÃO
 71086847,2014-04-30T11:11:38Z,-25.4648113251,-49.2846565247,534c9872498e42adceb3e5c0,Residential-Building-(Apartment-/-Condo),Home,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.2846565247 -25.4648113251),0,ÁGUA VERDE
 19245107,2014-04-30T11:11:56Z,-25.4492084553,-49.2514543042,4f3cf562e4b04e058bbdadcf,College-Academic-Building,Education,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.2514543042 -25.4492084553),18,PRADO VELHO
 77856020,2014-04-30T11:13:02Z,-25.425140379,-49.2630883603,4f577e84e4b071452f0ca383,High-School,Work,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.2630883603 -25.425140379),49,CENTRO
 84362452,2014-04-30T11:13:04Z,-25.4547449631,-49.2702698708,4e245201b3add90f9f4b7bcb,Tech-Startup,Work,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.2702698708 -25.4547449631),26,REBOUÇAS
 24101082,2014-04-30T11:13:43Z,-25.4451149802,-49.2384572242,4d91e1059d0f721eade71f73,University,Education,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.2384572242 -25.4451149802),31,JARDIM BOTÂNICO
 27107395,2014-04-30T11:14:25Z,-25.4459485417,-49.3589544296,4bb4171987aa9521cdeaacd1,University,Education,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.3589544296 -25.4459485417),66,CIDADE INDUSTRIAL DE CURITIBA
 80188638,2014-04-30T11:14:45Z,-25.4521788406,-49.2879528238,4bb204d1f964a52067b23ce3,Hospital,Work,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.2879528238 -25.4521788406),0,ÁGUA VERDE
 76189860,2014-04-30T11:16:14Z,-25.3826593126,-49.272630929,4ed6a86b77c86e4f2a9bc2b9,Private-School,Work,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.272630929 -25.3826593126),50,ABRANCHES
 80680163,2014-04-30T11:18:06Z,-25.424516685,-49.31848526,4bad3788f964a520593a3be3,University,Education,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.31848526 -25.424516685),69,SANTO INÁCIO
 27570252,2014-04-30T11:18:32Z,-25.4459485417,-49.3589544296,4bb4171987aa9521cdeaacd1,University,Education,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.3589544296 -25.4459485417),66,CIDADE INDUSTRIAL DE CURITIBA
 38737285,2014-04-30T11:18:53Z,-25.4075813328,-49.2764672092,4f4c1c40e4b05dbce9d9c2a7,College-Academic-Building,Education,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.2764672092 -25.4075813328),42,BOM RETIRO
 51912300,2014-04-30T11:19:25Z,-25.4451149802,-49.2384572242,4d91e1059d0f721eade71f73,University,Education,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.2384572242 -25.4451149802),31,JARDIM BOTÂNICO
 80925363,2014-04-30T11:19:33Z,-25.4342233711,-49.3024121032,4db4d10efa8c350240edb8f4,Pizza-Place,Food,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.3024121032 -25.4342233711),41,BIGORRILHO
 5893621,2014-04-30T11:20:35Z,-25.447329499,-49.3595269134,4f33a3f3e4b06627776c80a6,College-Communications-Building,Education,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.3595269134 -25.447329499),66,CIDADE INDUSTRIAL DE CURITIBA
 7047511,2014-04-30T11:23:16Z,-25.4304315507,-49.2693938019,4d2efec3b97cb1f7bc259448,Government-Building,Work,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.2693938019 -25.4304315507),49,CENTRO
 59007510,2014-04-30T11:23:42Z,-25.4474335678,-49.3594525537,534e662d498e5e9047a32973,Law-School,Education,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.3594525537 -25.4474335678),66,CIDADE INDUSTRIAL DE CURITIBA
 80925363,2014-04-30T11:23:43Z,-25.4333696198,-49.2989801728,4cea7e85fe90a35d8f114e0e,Bank,Shop,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.2989801728 -25.4333696198),41,BIGORRILHO
 59007510,2014-04-30T11:24:22Z,-25.4479248862,-49.3592333794,4c138dc5a5eb76b05110c0b7,Snack-Place,Food,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.3592333794 -25.4479248862),66,CIDADE INDUSTRIAL DE CURITIBA
 80925363,2014-04-30T11:24:38Z,-25.4338812152,-49.3018277197,4c941091533aa0933908bc45,Hotel,Travel,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.3018277197 -25.4338812152),41,BIGORRILHO
 21365342,2014-04-30T11:25:31Z,-25.4420137317,-49.295404843,502a40eae4b055bcf7568e75,Office,Work,Brazil,Curitiba,notFound,none,-180,Curitiba,Brazil            ,POINT (-49.295404843 -25.4420137317),51,BATEL
 35867920,2014-04-30T11:28:32Z,-25.4567211702,-49.3162161666,4d5062a8c5ff6ea8c3f99907,University,Education,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.3162161666 -25.4567211702),11,CAMPO COMPRIDO
 77409910,2014-04-30T11:29:24Z,-25.4275979913,-49.2458510399,50215930e4b0e08d5e353a38,Coffee-Shop,Food,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.2458510399 -25.4275979913),30,ALTO DA RUA XV
 77409910,2014-04-30T11:29:36Z,-25.4042695777,-49.2444878609,4ddc2c161f6e54b34d847dff,Bank,Shop,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.2444878609 -25.4042695777),40,BACACHERI
 77409910,2014-04-30T11:29:48Z,-25.4300938727,-49.2691512722,4d95e7f1a2c65481fc20b253,Tea-Room,Food,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.2691512722 -25.4300938727),49,CENTRO
 77409910,2014-04-30T11:30:00Z,-25.4320925684,-49.2657411152,4d065f1ae350b60c81278d42,Italian-Restaurant,Food,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.2657411152 -25.4320925684),49,CENTRO
 36377409,2014-04-30T11:30:05Z,-25.4378180482,-49.2448688165,534e6ed9498e8b93165509b5,Parking,Work,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.2448688165 -25.4378180482),31,JARDIM BOTÂNICO
 77409910,2014-04-30T11:30:10Z,-25.4036868485,-49.2418162951,51d60955498ee6c48fa3180d,Bar,Nightlife,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.2418162951 -25.4036868485),40,BACACHERI
 77409910,2014-04-30T11:30:19Z,-25.3854525124,-49.2759127891,4b9bcd55f964a520ea2636e3,Theater,Arts,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.2759127891 -25.3854525124),50,ABRANCHES
 35986604,2014-04-30T11:30:31Z,-25.4297684239,-49.2719113827,4c368c1a2c8020a1e99d8700,City,GreatOutdoors,Brazil,Curitiba,notFound,none,-180,Curitiba,Brazil            ,POINT (-49.2719113827 -25.4297684239),49,CENTRO
 28824251,2014-04-30T11:30:45Z,-25.4340475887,-49.279071075,519b7088498e7868f9df5430,Office,Work,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.279071075 -25.4340475887),49,CENTRO
 35414942,2014-04-30T11:30:58Z,-25.4383660407,-49.2737991112,5041f5fde4b05e5c0f8793af,College-Academic-Building,Education,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.2737991112 -25.4383660407),49,CENTRO
 61309147,2014-04-30T11:31:24Z,-25.4420137317,-49.295404843,502a40eae4b055bcf7568e75,Office,Work,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.295404843 -25.4420137317),51,BATEL
 56151118,2014-04-30T11:33:45Z,-25.39994169,-49.238536,4c3203b2213c2d7fdbb7345d,Gas-Station-/-Garage,Shop,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.238536 -25.39994169),40,BACACHERI
 84249997,2014-04-30T11:33:50Z,-25.4742886814,-49.2993540601,53605466498e37f1dc176c9d,Home-(private),Home,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.2993540601 -25.4742886814),20,PORTÃO
 10335150,2014-04-30T11:34:25Z,-25.4394380011,-49.2687892914,4b94ec62f964a520f08734e3,College-&-University,Education,Brazil,Curitiba,notFound,male,-180,Curitiba,Brazil            ,POINT (-49.2687892914 -25.4394380011),26,REBOUÇAS
 51837165,2014-04-30T11:35:14Z,-25.4279468135,-49.2929291725,4bf59074bfeac9286db99236,School,Work,Brazil,Curitiba,notFound,female,-180,Curitiba,Brazil            ,POINT (-49.2929291725 -25.4279468135),68,MERCÊS
