ID_USER,DATE,CATEGORIA_MAE,Bairro,LAT,LONG,HOUR,DAY_OF_WEEK,DAY_NAME,PURPOSE
6683440,2014-05-25 13:54:44-03:00,Other-Event,MERCÊS,-25.4166601421,-49.2879528238,13,6,Sunday,OTHER
77982148,2014-05-25 13:55:02-03:00,Other-Event,MERCÊS,-25.4166601421,-49.2879528238,13,6,Sunday,OTHER
18072650,2014-05-25 13:55:09-03:00,BBQ,SANTA FELICIDADE,-25.401562,-49.334828,13,6,Sunday,LEISURE
6315211,2014-05-25 13:56:22-03:00,University,PORTÃO,-25.4768173103,-49.3021050535,13,6,Sunday,WORK
28241527,2014-05-25 13:56:30-03:00,Steakhouse,MOSSUNGUÊ,-25.4360275775,-49.3175840378,13,6,Sunday,LEISURE
46790671,2014-05-25 13:56:45-03:00,Church,JUVEVÊ,-25.4140607455,-49.2641227222,13,6,Sunday,OTHER
32993860,2014-05-25 13:57:13-03:00,Italian,SANTA FELICIDADE,-25.4129513943,-49.3182224035,13,6,Sunday,LEISURE
69149317,2014-05-25 13:57:45-03:00,Diner,CABRAL,-25.4097291949,-49.2542731762,13,6,Sunday,LEISURE
30242766,2014-05-25 13:58:52-03:00,Home,AHÚ,-25.4054143333,-49.268935966,13,6,Sunday,HOME
52341614,2014-05-25 14:00:54-03:00,Italian,REBOUÇAS,-25.4382366129,-49.2668581009,14,6,Sunday,LEISURE
43715959,2014-05-25 14:01:29-03:00,Hospital,ÁGUA VERDE,-25.464842658,-49.2910275936,14,6,Sunday,OTHER
59080704,2014-05-25 14:01:42-03:00,Building,VILA IZABEL,-25.4584555889,-49.2903244917,14,6,Sunday,OTHER
63457152,2014-05-25 14:02:50-03:00,Mall,CENTRO CÍVICO,-25.4232860784,-49.2704737186,14,6,Sunday,PURCHASE
13796784,2014-05-25 14:03:14-03:00,Ice-Cream,REBOUÇAS,-25.4395930181,-49.2670083046,14,6,Sunday,LEISURE
12964914,2014-05-25 14:03:52-03:00,Italian,SANTA FELICIDADE,-25.399731,-49.335833,14,6,Sunday,LEISURE
8564199,2014-05-25 14:04:31-03:00,Other-Event,MERCÊS,-25.4166601421,-49.2879528238,14,6,Sunday,OTHER
29914220,2014-05-25 14:04:43-03:00,Mall,REBOUÇAS,-25.4381494149,-49.2673301697,14,6,Sunday,PURCHASE
49770216,2014-05-25 14:05:23-03:00,Theater,SÃO FRANCISCO,-25.42688324,-49.2721988,14,6,Sunday,LEISURE
12959784,2014-05-25 14:05:39-03:00,Other-Event,MERCÊS,-25.4166601421,-49.2879528238,14,6,Sunday,OTHER
79670096,2014-05-25 14:06:05-03:00,Italian,ÁGUA VERDE,-25.4460808653,-49.2842395519,14,6,Sunday,LEISURE
48787456,2014-05-25 14:07:14-03:00,Mall,MOSSUNGUÊ,-25.4353852323,-49.3163306416,14,6,Sunday,PURCHASE
12264006,2014-05-25 14:08:20-03:00,Mall,REBOUÇAS,-25.4381494149,-49.2673301697,14,6,Sunday,PURCHASE
52611494,2014-05-25 14:09:54-03:00,Theater,SÃO FRANCISCO,-25.42688324,-49.2721988,14,6,Sunday,LEISURE
27900029,2014-05-25 14:10:44-03:00,Italian,SANTA FELICIDADE,-25.4054506311,-49.3283587387,14,6,Sunday,LEISURE
28106203,2014-05-25 14:10:49-03:00,Mall,MOSSUNGUÊ,-25.4353852323,-49.3163306416,14,6,Sunday,PURCHASE
44079788,2014-05-25 14:10:51-03:00,Other-Event,MERCÊS,-25.4166601421,-49.2879528238,14,6,Sunday,OTHER
52611494,2014-05-25 14:11:36-03:00,Theater,SÃO FRANCISCO,-25.4267609165,-49.2722002915,14,6,Sunday,LEISURE
59321229,2014-05-25 14:14:04-03:00,Diner,JARDIM BOTÂNICO,-25.4383246581,-49.2508803324,14,6,Sunday,LEISURE
12064402,2014-05-25 14:14:23-03:00,Mall,REBOUÇAS,-25.4381494149,-49.2673301697,14,6,Sunday,PURCHASE
32172178,2014-05-25 14:14:37-03:00,Other-Event,MERCÊS,-25.4166601421,-49.2879528238,14,6,Sunday,OTHER
22480666,2014-05-25 14:15:12-03:00,University,REBOUÇAS,-25.4502827705,-49.265246189,14,6,Sunday,WORK
19213294,2014-05-25 14:15:33-03:00,Mall,MOSSUNGUÊ,-25.4353852323,-49.3163306416,14,6,Sunday,PURCHASE
5412966,2014-05-25 14:15:57-03:00,Church,REBOUÇAS,-25.4395455449,-49.2714231723,14,6,Sunday,OTHER
17601906,2014-05-25 14:17:53-03:00,Churrascaria,REBOUÇAS,-25.442548681,-49.2743188609,14,6,Sunday,LEISURE
16828229,2014-05-25 14:18:00-03:00,Italian,ALTO DA RUA XV,-25.422778,-49.24954,14,6,Sunday,LEISURE
28750573,2014-05-25 14:18:09-03:00,Building,JARDIM BOTÂNICO,-25.4378748503,-49.2496928228,14,6,Sunday,OTHER
6106347,2014-05-25 14:18:35-03:00,Other-Event,MERCÊS,-25.4166601421,-49.2879528238,14,6,Sunday,OTHER
50604250,2014-05-25 14:18:42-03:00,Seafood,SÃO LOURENÇO,-25.397803619,-49.2705520192,14,6,Sunday,LEISURE
53406304,2014-05-25 14:19:06-03:00,Mall,CENTRO CÍVICO,-25.4232860784,-49.2704737186,14,6,Sunday,PURCHASE
9019611,2014-05-25 14:19:47-03:00,Other-Event,MERCÊS,-25.4166601421,-49.2879528238,14,6,Sunday,OTHER
14695375,2014-05-25 14:20:21-03:00,Hardware,CAMPINA DO SIQUEIRA,-25.435736912,-49.3137216568,14,6,Sunday,PURCHASE
51669606,2014-05-25 14:20:24-03:00,Fried-Chicken,ÁGUA VERDE,-25.4591105303,-49.2719231013,14,6,Sunday,LEISURE
13275991,2014-05-25 14:22:16-03:00,Other-Event,MERCÊS,-25.4166601421,-49.2879528238,14,6,Sunday,OTHER
69490179,2014-05-25 14:22:48-03:00,Hot-Dogs,BIGORRILHO,-25.4346808211,-49.2846679688,14,6,Sunday,LEISURE
83016099,2014-05-25 14:23:19-03:00,Church,CENTRO CÍVICO,-25.4210751823,-49.2702154408,14,6,Sunday,OTHER
81262575,2014-05-25 14:24:04-03:00,Burgers,JARDIM SOCIAL,-25.4245446905,-49.2421329186,14,6,Sunday,LEISURE
13796784,2014-05-25 14:24:23-03:00,Supermarket,NOVO MUNDO,-25.4862762033,-49.2959148834,14,6,Sunday,PURCHASE
74938906,2014-05-25 14:25:00-03:00,Residential,CENTRO,-25.4306577842,-49.2634248971,14,6,Sunday,HOME
12702653,2014-05-25 14:25:13-03:00,Burgers,SÃO FRANCISCO,-25.4278580158,-49.2742842107,14,6,Sunday,LEISURE
6586907,2014-05-25 14:26:36-03:00,Other-Event,MERCÊS,-25.4166601421,-49.2879528238,14,6,Sunday,OTHER
83171089,2014-05-25 14:27:09-03:00,Residential,CIDADE INDUSTRIAL DE CURITIBA,-25.446414239,-49.3553381331,14,6,Sunday,HOME
47072380,2014-05-25 14:27:18-03:00,Home,LINDÓIA,-25.4772988827,-49.2790735502,14,6,Sunday,HOME
19960464,2014-05-25 14:27:33-03:00,Brazilian,VILA IZABEL,-25.4521503449,-49.2953899875,14,6,Sunday,LEISURE
74827909,2014-05-25 14:29:01-03:00,Neighborhood,PORTÃO,-25.4774451063,-49.2932409351,14,6,Sunday,HOME
28626683,2014-05-25 14:29:44-03:00,Soccer,PINHEIRINHO,-25.5058039182,-49.2881063109,14,6,Sunday,LEISURE
74827909,2014-05-25 14:32:10-03:00,High-School,PORTÃO,-25.4746508671,-49.2942362236,14,6,Sunday,WORK
31397511,2014-05-25 14:32:14-03:00,Convention,MERCÊS,-25.4165405605,-49.2879973845,14,6,Sunday,WORK
73459853,2014-05-25 14:32:19-03:00,Bus-Station,SANTA FELICIDADE,-25.4012689959,-49.3300235248,14,6,Sunday,OTHER
52029270,2014-05-25 14:35:54-03:00,Convenience-Stores,CIDADE INDUSTRIAL DE CURITIBA,-25.5077005718,-49.3314554774,14,6,Sunday,PURCHASE
78290696,2014-05-25 14:36:44-03:00,Convention,MERCÊS,-25.4165405605,-49.2879973845,14,6,Sunday,WORK
4877152,2014-05-25 14:37:51-03:00,University,REBOUÇAS,-25.4502827705,-49.265246189,14,6,Sunday,WORK
69050757,2014-05-25 14:39:37-03:00,Home,PILARZINHO,-25.3990100145,-49.2790735502,14,6,Sunday,HOME
13063763,2014-05-25 14:40:10-03:00,Bakery,SEMINÁRIO,-25.4501131611,-49.2986731413,14,6,Sunday,PURCHASE
46668617,2014-05-25 14:40:20-03:00,Mall,CENTRO,-25.440988,-49.277436,14,6,Sunday,PURCHASE
5392653,2014-05-25 14:43:02-03:00,Mall,REBOUÇAS,-25.4381494149,-49.2673301697,14,6,Sunday,PURCHASE
5412966,2014-05-25 14:43:21-03:00,Gas-Station-/-Garage,ÁGUA VERDE,-25.444471639,-49.2845663103,14,6,Sunday,PURCHASE
58816715,2014-05-25 14:43:28-03:00,Asian,CENTRO,-25.43322747,-49.2808270454,14,6,Sunday,LEISURE
84249997,2014-05-25 14:44:07-03:00,Residential,PORTÃO,-25.4805654266,-49.3001984105,14,6,Sunday,HOME
47048705,2014-05-25 14:44:37-03:00,Other-Event,MERCÊS,-25.4166601421,-49.2879528238,14,6,Sunday,OTHER
47155627,2014-05-25 14:46:43-03:00,Church,XAXIM,-25.4970620054,-49.2677258119,14,6,Sunday,OTHER
10170072,2014-05-25 14:47:40-03:00,Other-Event,MERCÊS,-25.4166601421,-49.2879528238,14,6,Sunday,OTHER
73459853,2014-05-25 14:48:29-03:00,School,SANTA FELICIDADE,-25.405962153,-49.3391906156,14,6,Sunday,WORK
74595016,2014-05-25 14:49:27-03:00,Dance-Studio,BOM RETIRO,-25.4109588867,-49.2732199671,14,6,Sunday,LEISURE
10700129,2014-05-25 14:49:27-03:00,Pizza,MOSSUNGUÊ,-25.435329979,-49.3169403076,14,6,Sunday,LEISURE
8444299,2014-05-25 14:49:58-03:00,Other-Event,MERCÊS,-25.4166601421,-49.2879528238,14,6,Sunday,OTHER
68375385,2014-05-25 14:50:25-03:00,Mall,MOSSUNGUÊ,-25.4353852323,-49.3163306416,14,6,Sunday,PURCHASE
81543276,2014-05-25 14:50:40-03:00,Home,PILARZINHO,-25.3959833018,-49.2993540601,14,6,Sunday,HOME
52341577,2014-05-25 14:51:17-03:00,Other-Event,MERCÊS,-25.4166601421,-49.2879528238,14,6,Sunday,OTHER
84450007,2014-05-25 14:51:21-03:00,BBQ,CRISTO REI,-25.4335472088,-49.2375576496,14,6,Sunday,LEISURE
7506613,2014-05-25 14:51:32-03:00,German,PILARZINHO,-25.403093,-49.282643,14,6,Sunday,LEISURE
17349895,2014-05-25 14:52:36-03:00,Residential,CENTRO,-25.4374632304,-49.2784968283,14,6,Sunday,HOME
27903959,2014-05-25 14:57:44-03:00,Mall,REBOUÇAS,-25.4381494149,-49.2673301697,14,6,Sunday,PURCHASE
52299378,2014-05-25 14:57:55-03:00,Bus-Station,BARREIRINHA,-25.3775299457,-49.2623979731,14,6,Sunday,OTHER
42498098,2014-05-25 14:58:09-03:00,Mall,PORTÃO,-25.477856724,-49.2906332016,14,6,Sunday,PURCHASE
12264006,2014-05-25 14:59:59-03:00,Mall,BATEL,-25.4432164827,-49.2906761169,14,6,Sunday,PURCHASE
14317170,2014-05-25 15:00:30-03:00,Mall,BATEL,-25.4386532247,-49.2817604542,15,6,Sunday,PURCHASE
51972458,2014-05-25 15:00:55-03:00,Mall,REBOUÇAS,-25.4381494149,-49.2673301697,15,6,Sunday,PURCHASE
39315411,2014-05-25 15:01:07-03:00,Mall,PORTÃO,-25.477856724,-49.2906332016,15,6,Sunday,PURCHASE
43864860,2014-05-25 15:01:53-03:00,Bar,SÃO FRANCISCO,-25.4275110849,-49.2722448401,15,6,Sunday,LEISURE
14117301,2014-05-25 15:02:21-03:00,Video-Store,CABRAL,-25.4096855856,-49.2537474632,15,6,Sunday,PURCHASE
69050757,2014-05-25 15:02:22-03:00,Bus-Stop,PILARZINHO,-25.393321991,-49.2837219238,15,6,Sunday,OTHER
53965951,2014-05-25 15:03:37-03:00,Italian,SANTA FELICIDADE,-25.4017098629,-49.331480252,15,6,Sunday,LEISURE
35099855,2014-05-25 15:03:40-03:00,Other-Event,MERCÊS,-25.4166601421,-49.2879528238,15,6,Sunday,OTHER
53965951,2014-05-25 15:04:11-03:00,Bakery,SANTA FELICIDADE,-25.4042405842,-49.3285668343,15,6,Sunday,PURCHASE
80180377,2014-05-25 15:04:32-03:00,Mall,BATEL,-25.4432164827,-49.2906761169,15,6,Sunday,PURCHASE
51879676,2014-05-25 15:09:07-03:00,Hotel,JARDIM BOTÂNICO,-25.4353596808,-49.2557147388,15,6,Sunday,LEISURE
43898824,2014-05-25 15:09:20-03:00,Soccer-Field,SÃO LOURENÇO,-25.3932907158,-49.268695913,15,6,Sunday,LEISURE
691495,2014-05-25 15:12:28-03:00,Convention,MERCÊS,-25.4165405605,-49.2879973845,15,6,Sunday,WORK
1899899,2014-05-25 15:15:18-03:00,Music-Venue,MERCÊS,-25.4166603179,-49.2879528238,15,6,Sunday,LEISURE
17609352,2014-05-25 15:16:35-03:00,Mall,BATEL,-25.4432164827,-49.2906761169,15,6,Sunday,PURCHASE
4782765,2014-05-25 15:16:49-03:00,Cineplex,MOSSUNGUÊ,-25.4355237568,-49.3163824081,15,6,Sunday,LEISURE
48404201,2014-05-25 15:18:30-03:00,Mall,PORTÃO,-25.477856724,-49.2906332016,15,6,Sunday,PURCHASE
48404201,2014-05-25 15:18:30-03:00,Mall,PORTÃO,-25.477856724,-49.2906332016,15,6,Sunday,PURCHASE
84553966,2014-05-25 15:20:13-03:00,Mall,CENTRO,-25.440988,-49.277436,15,6,Sunday,PURCHASE
25205709,2014-05-25 15:20:17-03:00,Supermarket,BIGORRILHO,-25.4385737553,-49.294434293,15,6,Sunday,PURCHASE
82917214,2014-05-25 15:20:30-03:00,Mall,MOSSUNGUÊ,-25.4353852323,-49.3163306416,15,6,Sunday,PURCHASE
73259616,2014-05-25 15:21:28-03:00,Entertainment,CABRAL,-25.4073171647,-49.2472238707,15,6,Sunday,LEISURE
73259616,2014-05-25 15:21:37-03:00,Restaurant,CABRAL,-25.407604,-49.24783,15,6,Sunday,LEISURE
63457152,2014-05-25 15:23:18-03:00,Bar,BATEL,-25.4386348223,-49.2839870581,15,6,Sunday,LEISURE
82917214,2014-05-25 15:23:42-03:00,Mall,MOSSUNGUÊ,-25.4353852323,-49.3163306416,15,6,Sunday,PURCHASE
5364698,2014-05-25 15:23:44-03:00,Mall,BATEL,-25.4432164827,-49.2906761169,15,6,Sunday,PURCHASE
18415993,2014-05-25 15:23:45-03:00,Residential,PORTÃO,-25.4714108684,-49.2994201183,15,6,Sunday,HOME
4421217,2014-05-25 15:24:07-03:00,Sports-Bar,ALTO DA GLÓRIA,-25.4235401494,-49.2581543629,15,6,Sunday,LEISURE
10053806,2014-05-25 15:26:24-03:00,Other-Event,MERCÊS,-25.4166601421,-49.2879528238,15,6,Sunday,OTHER
11808889,2014-05-25 15:27:10-03:00,notSet,PINHEIRINHO,-25.507864,-49.293086,15,6,Sunday,OTHER
46623127,2014-05-25 15:28:12-03:00,Mall,CENTRO CÍVICO,-25.4232860784,-49.2704737186,15,6,Sunday,PURCHASE
5364698,2014-05-25 15:29:58-03:00,Cosmetics,BATEL,-25.4432033767,-49.2905918675,15,6,Sunday,PURCHASE
42156085,2014-05-25 15:30:36-03:00,Neighborhood,CENTRO,-25.4323585582,-49.2697699725,15,6,Sunday,HOME
82353583,2014-05-25 15:32:15-03:00,Mall,MOSSUNGUÊ,-25.4353852323,-49.3163306416,15,6,Sunday,PURCHASE
52611494,2014-05-25 15:33:09-03:00,Performing-Arts,SÃO FRANCISCO,-25.426623,-49.271942,15,6,Sunday,LEISURE
5896225,2014-05-25 15:33:38-03:00,Bakery,GUAÍRA,-25.4710428001,-49.2786866426,15,6,Sunday,PURCHASE
45367441,2014-05-25 15:33:44-03:00,BBQ,HAUER,-25.4769632213,-49.2506576725,15,6,Sunday,LEISURE
72563573,2014-05-25 15:34:06-03:00,Other-Event,MERCÊS,-25.4166601421,-49.2879528238,15,6,Sunday,OTHER
12264006,2014-05-25 15:34:37-03:00,Other-Event,BATEL,-25.4429856534,-49.2910573024,15,6,Sunday,OTHER
55509814,2014-05-25 15:35:04-03:00,City,CENTRO,-25.4297684239,-49.2719113827,15,6,Sunday,OTHER
2950225,2014-05-25 15:35:22-03:00,Other-Event,MERCÊS,-25.4166601421,-49.2879528238,15,6,Sunday,OTHER
85663227,2014-05-25 15:35:56-03:00,Mall,CENTRO CÍVICO,-25.4232860784,-49.2704737186,15,6,Sunday,PURCHASE
7898963,2014-05-25 15:36:08-03:00,Other-Event,MERCÊS,-25.4166601421,-49.2879528238,15,6,Sunday,OTHER
67286215,2014-05-25 15:36:08-03:00,City,CENTRO,-25.4297684239,-49.2719113827,15,6,Sunday,OTHER
47851590,2014-05-25 15:37:27-03:00,Bakery,SÃO BRAZ,-25.4159943216,-49.3426844023,15,6,Sunday,PURCHASE
64184302,2014-05-25 15:38:24-03:00,Burgers,BATEL,-25.4430650627,-49.2910226422,15,6,Sunday,LEISURE
48858791,2014-05-25 15:38:41-03:00,Entertainment,SEMINÁRIO,-25.4490229423,-49.3057105141,15,6,Sunday,LEISURE
46141628,2014-05-25 15:39:17-03:00,Mall,MOSSUNGUÊ,-25.4353852323,-49.3163306416,15,6,Sunday,PURCHASE
48944792,2014-05-25 15:39:21-03:00,Mall,MOSSUNGUÊ,-25.4353852323,-49.3163306416,15,6,Sunday,PURCHASE
42156085,2014-05-25 15:40:54-03:00,Fast-Food,MERCÊS,-25.4209120381,-49.2920064926,15,6,Sunday,LEISURE
82101141,2014-05-25 15:40:55-03:00,Hospital,BATEL,-25.4443645962,-49.2906958473,15,6,Sunday,OTHER
55790335,2014-05-25 15:40:57-03:00,Hardware,PAROLIN,-25.4693525773,-49.2569231987,15,6,Sunday,PURCHASE
82853092,2014-05-25 15:41:22-03:00,Church,JUVEVÊ,-25.4140607455,-49.2641227222,15,6,Sunday,OTHER
45398747,2014-05-25 15:41:23-03:00,Mall,BATEL,-25.4432164827,-49.2906761169,15,6,Sunday,PURCHASE
58170699,2014-05-25 15:41:56-03:00,Bar,SÃO FRANCISCO,-25.4270899989,-49.2718191553,15,6,Sunday,LEISURE
60159990,2014-05-25 15:43:30-03:00,Hotel,CENTRO,-25.434129,-49.273468,15,6,Sunday,LEISURE
31200628,2014-05-25 15:43:39-03:00,Steakhouse,MOSSUNGUÊ,-25.4360275775,-49.3175840378,15,6,Sunday,LEISURE
86712527,2014-05-25 15:44:31-03:00,Video-Store,HAUER,-25.4858593639,-49.2518402539,15,6,Sunday,PURCHASE
3582248,2014-05-25 15:44:39-03:00,Mall,CENTRO,-25.440988,-49.277436,15,6,Sunday,PURCHASE
77006267,2014-05-25 15:45:27-03:00,Mall,CENTRO CÍVICO,-25.4232860784,-49.2704737186,15,6,Sunday,PURCHASE
1529734,2014-05-25 15:45:50-03:00,Music-Festival,PILARZINHO,-25.4023631496,-49.2883637739,15,6,Sunday,LEISURE
47851590,2014-05-25 15:46:59-03:00,Fast-Food,SANTA FELICIDADE,-25.4022688135,-49.3348150069,15,6,Sunday,LEISURE
71086847,2014-05-25 15:47:17-03:00,Home,PORTÃO,-25.4709011958,-49.289212915,15,6,Sunday,HOME
66784926,2014-05-25 15:47:44-03:00,Mall,MOSSUNGUÊ,-25.4353852323,-49.3163306416,15,6,Sunday,PURCHASE
74100247,2014-05-25 15:48:14-03:00,Mall,CENTRO CÍVICO,-25.4232860784,-49.2704737186,15,6,Sunday,PURCHASE
29033696,2014-05-25 15:48:22-03:00,Street,ÁGUA VERDE,-25.450308,-49.273553,15,6,Sunday,OTHER
84553966,2014-05-25 15:49:48-03:00,Burgers,CENTRO,-25.4408690008,-49.2773830041,15,6,Sunday,LEISURE
69050757,2014-05-25 15:50:21-03:00,Residential,PILARZINHO,-25.3835220076,-49.2934656143,15,6,Sunday,HOME
83055499,2014-05-25 15:50:53-03:00,Bus,CENTRO,-25.4249623552,-49.2696016854,15,6,Sunday,OTHER
39950046,2014-05-25 15:50:56-03:00,Desserts,ALTO DA RUA XV,-25.4227049897,-49.2495592295,15,6,Sunday,LEISURE
28025153,2014-05-25 15:51:56-03:00,Home,PORTÃO,-25.4776758735,-49.309496985,15,6,Sunday,HOME
4007009,2014-05-25 15:53:05-03:00,Churrascaria,REBOUÇAS,-25.442548681,-49.2743188609,15,6,Sunday,LEISURE
7506613,2014-05-25 15:53:17-03:00,Cupcakes,MERCÊS,-25.4289060692,-49.2858052254,15,6,Sunday,LEISURE
39315411,2014-05-25 15:55:29-03:00,Sushi,PORTÃO,-25.4775080465,-49.2900753021,15,6,Sunday,LEISURE
13343257,2014-05-25 15:56:36-03:00,Bar,BATEL,-25.4386348223,-49.2839870581,15,6,Sunday,LEISURE
39024550,2014-05-25 15:56:41-03:00,Residential,BIGORRILHO,-25.4336247211,-49.2989587784,15,6,Sunday,HOME
52900896,2014-05-25 15:58:21-03:00,Sandwiches,BIGORRILHO,-25.4339684578,-49.2906859445,15,6,Sunday,LEISURE
5364698,2014-05-25 16:04:24-03:00,Apparel,BATEL,-25.4431099118,-49.2907994986,16,6,Sunday,PURCHASE
77519705,2014-05-25 16:05:14-03:00,Bar,SANTA FELICIDADE,-25.4054165375,-49.3241177141,16,6,Sunday,LEISURE
52299378,2014-05-25 16:05:38-03:00,Burgers,CENTRO CÍVICO,-25.4227743525,-49.2702946356,16,6,Sunday,LEISURE
67922782,2014-05-25 16:07:22-03:00,Mall,CENTRO CÍVICO,-25.4232860784,-49.2704737186,16,6,Sunday,PURCHASE
34033282,2014-05-25 16:07:49-03:00,Hotel,JARDIM BOTÂNICO,-25.4353596808,-49.2557147388,16,6,Sunday,LEISURE
41418463,2014-05-25 16:08:41-03:00,Video-Games,REBOUÇAS,-25.4471594883,-49.2655678905,16,6,Sunday,LEISURE
48821544,2014-05-25 16:09:39-03:00,Home,PAROLIN,-25.4641253467,-49.268935966,16,6,Sunday,HOME
37437264,2014-05-25 16:10:23-03:00,Electronics,MOSSUNGUÊ,-25.4358670302,-49.3171070106,16,6,Sunday,PURCHASE
5365547,2014-05-25 16:11:18-03:00,Bookstore,CENTRO,-25.4408346783,-49.2777839783,16,6,Sunday,PURCHASE
3580627,2014-05-25 16:12:28-03:00,Bar,BATEL,-25.4386348223,-49.2839870581,16,6,Sunday,LEISURE
26669162,2014-05-25 16:14:33-03:00,Shop,ALTO DA RUA XV,-25.42585,-49.248056,16,6,Sunday,PURCHASE
53406304,2014-05-25 16:15:30-03:00,Mall,MOSSUNGUÊ,-25.4353852323,-49.3163306416,16,6,Sunday,PURCHASE
17809217,2014-05-25 16:15:57-03:00,Plaza,SÃO FRANCISCO,-25.4278499185,-49.2736816406,16,6,Sunday,LEISURE
12202335,2014-05-25 16:20:19-03:00,Other-Event,MERCÊS,-25.4166601421,-49.2879528238,16,6,Sunday,OTHER
17809217,2014-05-25 16:20:19-03:00,Theater,SÃO FRANCISCO,-25.42688324,-49.2721988,16,6,Sunday,LEISURE
43857134,2014-05-25 16:22:05-03:00,City,CENTRO,-25.4297684239,-49.2719113827,16,6,Sunday,OTHER
35761290,2014-05-25 16:22:44-03:00,Mall,PORTÃO,-25.477856724,-49.2906332016,16,6,Sunday,PURCHASE
76116280,2014-05-25 16:23:30-03:00,Burgers,BATEL,-25.4386919792,-49.2885518074,16,6,Sunday,LEISURE
18021353,2014-05-25 16:30:47-03:00,Gay-Bar,CENTRO,-25.4291971691,-49.2737100117,16,6,Sunday,LEISURE
5412966,2014-05-25 16:31:35-03:00,Supermarket,BIGORRILHO,-25.4385737553,-49.294434293,16,6,Sunday,PURCHASE
25754467,2014-05-25 16:34:26-03:00,Residential,ALTO DA GLÓRIA,-25.421827683,-49.2585997415,16,6,Sunday,HOME
7348639,2014-05-25 16:35:31-03:00,Mall,MOSSUNGUÊ,-25.4353852323,-49.3163306416,16,6,Sunday,PURCHASE
39315411,2014-05-25 16:36:06-03:00,Movie-Theater,PORTÃO,-25.478302255,-49.2914485931,16,6,Sunday,LEISURE
84924640,2014-05-25 16:36:51-03:00,Mall,PORTÃO,-25.477856724,-49.2906332016,16,6,Sunday,PURCHASE
84406792,2014-05-25 16:38:09-03:00,Soccer-Field,CAMPO COMPRIDO,-25.4611807537,-49.326114326,16,6,Sunday,LEISURE
82353583,2014-05-25 16:38:56-03:00,Mall,CENTRO CÍVICO,-25.4232860784,-49.2704737186,16,6,Sunday,PURCHASE
69149317,2014-05-25 16:39:05-03:00,Mall,MOSSUNGUÊ,-25.4353852323,-49.3163306416,16,6,Sunday,PURCHASE
82458643,2014-05-25 16:39:08-03:00,Supermarket,SANTA QUITÉRIA,-25.463902633,-49.3011442957,16,6,Sunday,PURCHASE
8522908,2014-05-25 16:43:35-03:00,Hotel,CENTRO,-25.4338572577,-49.27516222,16,6,Sunday,LEISURE
1653687,2014-05-25 16:44:19-03:00,Other-Event,MERCÊS,-25.4166601421,-49.2879528238,16,6,Sunday,OTHER
82951255,2014-05-25 16:45:20-03:00,Fast-Food,MOSSUNGUÊ,-25.4353687346,-49.3164682388,16,6,Sunday,LEISURE
67021359,2014-05-25 16:45:58-03:00,Japanese,PORTÃO,-25.4781085461,-49.2912340164,16,6,Sunday,LEISURE
28877236,2014-05-25 16:46:08-03:00,Mall,PORTÃO,-25.477856724,-49.2906332016,16,6,Sunday,PURCHASE
69149317,2014-05-25 16:46:17-03:00,Chocolate-Shop,MOSSUNGUÊ,-25.4341673058,-49.3162536621,16,6,Sunday,PURCHASE
85950016,2014-05-25 16:47:07-03:00,Mall,CENTRO CÍVICO,-25.4232860784,-49.2704737186,16,6,Sunday,PURCHASE
62166656,2014-05-25 16:47:30-03:00,Church,TINGUI,-25.3839702459,-49.2314231039,16,6,Sunday,OTHER
85950016,2014-05-25 16:47:43-03:00,Cineplex,CENTRO CÍVICO,-25.4234314263,-49.2705059052,16,6,Sunday,LEISURE
50448503,2014-05-25 16:47:45-03:00,Neighborhood,CENTRO CÍVICO,-25.4162252497,-49.2678396495,16,6,Sunday,HOME
50448503,2014-05-25 16:47:59-03:00,Supermarket,JUVEVÊ,-25.4112797377,-49.2635321617,16,6,Sunday,PURCHASE
22480666,2014-05-25 16:48:33-03:00,Supermarket,VILA IZABEL,-25.4541736329,-49.2883043593,16,6,Sunday,PURCHASE
70217545,2014-05-25 16:49:02-03:00,Residential,BIGORRILHO,-25.4300422668,-49.2902870178,16,6,Sunday,HOME
29033696,2014-05-25 16:50:05-03:00,Mall,BATEL,-25.4432164827,-49.2906761169,16,6,Sunday,PURCHASE
81706452,2014-05-25 16:50:25-03:00,Hospital,CRISTO REI,-25.4354704679,-49.245352149,16,6,Sunday,OTHER
84553966,2014-05-25 16:51:24-03:00,Bookstore,CENTRO,-25.4413369452,-49.2774581909,16,6,Sunday,PURCHASE
48404201,2014-05-25 16:54:45-03:00,Mall,BATEL,-25.4432164827,-49.2906761169,16,6,Sunday,PURCHASE
5198806,2014-05-25 16:55:02-03:00,City,CENTRO,-25.4297684239,-49.2719113827,16,6,Sunday,OTHER
69149317,2014-05-25 16:56:40-03:00,Women's-Store,MOSSUNGUÊ,-25.4344426451,-49.3157653899,16,6,Sunday,PURCHASE
28750573,2014-05-25 16:56:55-03:00,Mall,MOSSUNGUÊ,-25.4353852323,-49.3163306416,16,6,Sunday,PURCHASE
49287460,2014-05-25 16:59:44-03:00,Bar,SEMINÁRIO,-25.4495380561,-49.3004410707,16,6,Sunday,LEISURE
5322560,2014-05-25 16:59:54-03:00,Convention,MERCÊS,-25.4165405605,-49.2879973845,16,6,Sunday,WORK
